"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-07","4.70",",,W"," 0504",",,W"," 0504",",,W","0.00","T,,W","2",",,W","13",",,W","-9",",,W","   50",",,W","   50",",,W","12.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-08","2.91",",,W"," 0227",",,W"," 0051",",,W","0.00","T,,W","-1",",,W","11",",,W","-13",",,W","   60",",,W","   40",",,W","8.9",",,W","10.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-09","3.36",",,W"," 2359",",,W"," 0744",",,W","0.00","T,,W","1",",,W","13",",,W","-11",",,W","   20",",,W","   60",",,W","8.1",",,W","8.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-10","10.96",",,W"," 2100",",,W"," 2058",",,W","0.00","T,,W","6",",,W","23",",,W","-12",",,W","   80",",,W","   80",",,W","23.0",",,W","25.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-11","19.69",",,W"," 0608",",,W"," 0604",",,W","0.00",",,W","19",",,W","28",",,W","10",",,W","   70",",,W","   70",",,W","28.0",",,W","30.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-12","14.32",",,W"," 0030",",,W"," 0029",",,W","0.00","T,,W","29",",,W","33",",,W","25",",,W","   70",",,W","   70",",,W","23.9",",,W","28.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-13","7.61",",,W"," 2213",",,W"," 2213",",,W","0.00",",,W","31",",,W","37",",,W","25",",,W","   20",",,W","   20",",,W","17.0",",,W","17.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-14","20.80",",,W"," 1603",",,W"," 1558",",,W","0.00",",,W","21",",,W","29",",,W","12",",,W","   20",",,W","   10",",,W","33.1",",,W","36.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-15","14.99",",,W"," 0446",",,W"," 0445",",,W","0.00","T,,W","22",",,W","30",",,W","13",",,W","   60",",,W","   60",",,W","29.1",",,W","32.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-16","19.01",",,W"," 1502",",,W"," 1500",",,W","0.00",",,W","15",",,W","23",",,W","6",",,W","   10",",,W","   10",",,W","36.9",",,W","40.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-17","8.95",",,W"," 2354",",,W"," 2357",",,W","0.00","T,,W","13",",,W","23",",,W","2",",,W","   20",",,W","   30",",,W","23.0",",,W","25.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-18","28.86",",,W"," 1643",",,W"," 1529",",,W","0.00","T,,W","8",",,W","11",",,W","5",",,W","   10",",,W","   10",",,W","44.1",",,W","51.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-19","22.15",",,W"," 0939",",,W"," 0955",",,W","0.00",",,W","9",",,W","16",",,W","2",",,W","   20",",,W","   20",",,W","36.0",",,W","38.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-20","16.11",",,W"," 2130",",,W"," 1551",",,W","0.00","T,,W","12",",,W","23",",,W","1",",,W","   10",",,W","   10",",,W","25.9",",,W","31.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-21","10.07",",,W"," 0244",",,W"," 0244",",,W","0.00",",,W","14",",,W","22",",,W","6",",,W","  360",",,W","   10",",,W","25.9",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-22","6.04",",,W"," 1551",",,W"," 1553",",,W","0.00",",,W","6",",,W","14",",,W","-2",",,W","  170",",,W","  150",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-23","4.70",",,W"," 1517",",,W"," 1516",",,W","0.01",",,W","9",",,W","14",",,W","4",",,W","  150",",,W","  140",",,W","12.1",",,W","13.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-24","6.49",",,W"," 1859",",,W"," 1951",",,W","0.00","T,,W","11",",,W","12",",,W","9",",,W","  170",",,W","  180",",,W","6.9",",,W","6.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-25","4.70",",,W"," 1912",",,W"," 1912",",,W","0.00","T,,W","10",",,W","12",",,W","7",",,W","  260",",,W","  260",",,W","10.1",",,W","10.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-26","6.93",",,W"," 2129",",,W"," 1801",",,W","0.00","T,,W","1",",,W","10",",,W","-8",",,W","  160",",,W","  140",",,W","13.0",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-27","6.93",",,W"," 2100",",,W"," 2100",",,W","0.00","T,,W","3",",,W","17",",,W","-11",",,W","  320",",,W","  320",",,W","12.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-28","3.36",",,W"," 1830",",,W"," 1823",",,W","0.00","T,,W","11",",,W","25",",,W","-4",",,W","  310",",,W","  300",",,W","8.1",",,W","8.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-29","6.04",",,W"," 0816",",,W"," 0814",",,W","0.00",",,W","14",",,W","27",",,W","1",",,W","   30",",,W","   20",",,W","13.0",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-04-30","3.80",",,W"," 1654",",,W"," 1721",",,W","0.00","T,,W","11",",,W","22",",,W","0",",,W","  270",",,W","  280",",,W","10.1",",,W","10.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-01","2.01",",,W"," 1705",",,W"," 1716",",,W","0.00",",,W","7",",,W","19",",,W","-5",",,W","  160",",,W","  160",",,W","8.9",",,W","10.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-02","3.58",",,W"," 1437",",,W"," 1516",",,W","0.02",",,W","19",",,W","21",",,W","16",",,W","  230",",,W","  220",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-03","6.04",",,W"," 2221",",,W"," 2359",",,W","0.06",",,W","13",",,W","20",",,W","5",",,W","  290",",,W","  310",",,W","12.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-04","8.95",",,W"," 2224",",,W"," 2222",",,W","0.00",",,W","8",",,W","17",",,W","-2",",,W","  140",",,W","  140",",,W","16.1",",,W","17.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-05","18.12",",,W"," 1811",",,W"," 1810",",,W","0.00","T,,W","20",",,W","28",",,W","11",",,W","  150",",,W","  160",",,W","23.9",",,W","28.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-06","15.88",",,W"," 0537",",,W"," 0535",",,W","0.00","T,,W","25",",,W","30",",,W","19",",,W","  150",",,W","  150",",,W","32.0",",,W","36.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-07","16.55",",,W"," 0325",",,W"," 0324",",,W","0.00",",,W","18",",,W","26",",,W","10",",,W","  360",",,W","  360",",,W","30.0",",,W","32.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-08","7.16",",,W"," 2358",",,W"," 2357",",,W","0.00","T,,W","13",",,W","24",",,W","1",",,W","  160",",,W","  160",",,W","17.0",",,W","17.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-09","10.29",",,W"," 2224",",,W"," 2223",",,W","0.01",",,W","26",",,W","32",",,W","20",",,W","  170",",,W","  170",",,W","14.1",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-10","10.29",",,W"," 2311",",,W"," 2237",",,W","0.01",",,W","30",",,W","32",",,W","28",",,W","  180",",,W","  160",",,W","6.0",",,W","6.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-11","10.29",",,W"," 1603",",,W"," 1603",",,W","0.00",",,W","25",",,W","32",",,W","18",",,W","  320",",,W","  320",",,W","19.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-12","6.93",",,W"," 2338",",,W"," 2327",",,W","0.00",",,W","22",",,W","31",",,W","12",",,W","   30",",,W","   30",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-13","15.43",",,W"," 1610",",,W"," 1554",",,W","0.00","T,,W","22",",,W","33",",,W","11",",,W","   70",",,W","   80",",,W","25.9",",,W","31.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-14","12.08",",,W"," 1712",",,W"," 1706",",,W","0.00",",,W","26",",,W","37",",,W","15",",,W","   10",",,W","   10",",,W","21.0",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-15","6.49",",,W"," 0221",",,W"," 0225",",,W","0.00",",,W","27",",,W","38",",,W","16",",,W","   40",",,W","   50",",,W","14.1",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-16","8.05",",,W"," 2249",",,W"," 2147",",,W","0.00",",,W","29",",,W","39",",,W","18",",,W","  300",",,W","  300",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-17","5.82",",,W"," 2355",",,W"," 2354",",,W","0.00",",,W","28",",,W","38",",,W","18",",,W","   10",",,W","   10",",,W","17.0",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-18","14.76",",,W"," 1921",",,W"," 2002",",,W","0.00",",,W","32",",,W","37",",,W","26",",,W","  360",",,W","   10",",,W","21.0",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-19","9.62",",,W"," 1616",",,W"," 1618",",,W","0.00",",,W","25",",,W","30",",,W","20",",,W","  280",",,W","  270",",,W","17.9",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-20","20.80",",,W"," 2303",",,W"," 2234",",,W","0.00",",,W","24",",,W","30",",,W","17",",,W","   20",",,W","   10",",,W","38.0",",,W","47.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-21","21.70",",,W"," 0007",",,W"," 0230",",,W","0.00",",,W","21",",,W","28",",,W","13",",,W","   10",",,W","   10",",,W","31.1",",,W","38.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-22","8.05",",,W"," 0013",",,W"," 2359",",,W","0.00",",,W","20",",,W","29",",,W","11",",,W","   20",",,W","   20",",,W","17.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-23","6.71",",,W"," 0341",",,W"," 0338",",,W","0.00",",,W","25",",,W","29",",,W","21",",,W","  190",",,W","  190",",,W","14.1",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-24","8.50",",,W"," 2154",",,W"," 2153",",,W","0.02",",,W","30",",,W","35",",,W","24",",,W","  150",",,W","  160",",,W","23.0",",,W","25.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-25","9.17",",,W"," 0320",",,W"," 0219",",,W","0.03",",,W","31",",,W","34",",,W","28",",,W","  150",",,W","  160",",,W","17.9",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-26","9.62",",,W"," 1651",",,W"," 1355",",,W","0.06",",,W","31",",,W","34",",,W","28",",,W","  150",",,W","  160",",,W","15.0",",,W","17.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-27","7.61",",,W"," 0130",",,W"," 0137",",,W","0.06",",,W","34",",,W","35",",,W","32",",,W","  140",",,W","  150",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-28","8.05",",,W"," 1457",",,W"," 2352",",,W","0.00","T,,W","33",",,W","35",",,W","31",",,W","  150",",,W","  160",",,W","13.0",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-29","10.96",",,W"," 0921",",,W"," 0902",",,W","0.09",",,W","34",",,W","35",",,W","33",",,W","  170",",,W","  160",",,W","16.1",",,W","17.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-30","4.92",",,W"," 2152",",,W"," 1840",",,W","0.01",",,W","35",",,W","38",",,W","32",",,W","  260",",,W","  280",",,W","8.1",",,W","8.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-05-31","6.49",",,W"," 1824",",,W"," 1815",",,W","0.16",",,W","34",",,W","38",",,W","29",",,W","  160",",,W","  160",",,W","14.1",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-01","4.03",",,W"," 0137",",,W"," 0039",",,W","0.09",",,W","36",",,W","38",",,W","33",",,W","  160",",,W","  160",",,W","8.9",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-02","8.05",",,W"," 2029",",,W"," 2031",",,W","0.00","T,,W","40",",,W","46",",,W","34",",,W","  360",",,W","  360",",,W","17.9",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-03","8.28",",,W"," 0041",",,W"," 0031",",,W","0.00",",,W","40",",,W","46",",,W","34",",,W","   20",",,W","   10",",,W","14.1",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-04","5.82",",,W"," 2213",",,W"," 1727",",,W","0.00",",,W","42",",,W","52",",,W","32",",,W","  320",",,W","  300",",,W","8.9",",,W","10.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-05","5.37",",,W"," 2259",",,W"," 2258",",,W","0.00","T,,W","49",",,W","63",",,W","34",",,W","  160",",,W","  150",",,W","17.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-06","8.95",",,W"," 1803",",,W"," 1711",",,W","0.03",",,W","42",",,W","49",",,W","34",",,W","  300",",,W","  290",",,W","16.1",",,W","17.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-07","7.61",",,W"," 1547",",,W"," 1545",",,W","0.01",",,W","45",",,W","50",",,W","39",",,W","  200",",,W","  200",",,W","14.1",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-08","6.71",",,W"," 2038",",,W"," 2007",",,W","0.00","T,,W","42",",,W","49",",,W","35",",,W","  260",",,W","  250",",,W","12.1",",,W","13.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-09","10.96",",,W"," 2012",",,W"," 1844",",,W","0.00",",,W","37",",,W","40",",,W","33",",,W","  290",",,W","  290",",,W","21.0",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-10","9.40",",,W"," 2323",",,W"," 2310",",,W","0.00","T,,W","46",",,W","58",",,W","33",",,W","   10",",,W","   10",",,W","15.0",",,W","17.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-11","11.41",",,W"," 1943",",,W"," 1943",",,W","0.03",",,W","50",",,W","62",",,W","37",",,W","  170",",,W","  170",",,W","23.0",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-12","8.50",",,W"," 2358",",,W"," 2156",",,W","0.00",",,W","41",",,W","44",",,W","37",",,W","  290",",,W","  290",",,W","17.0",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-13","14.99",",,W"," 2311",",,W"," 1931",",,W","0.00",",,W","38",",,W","40",",,W","35",",,W","  290",",,W","  290",",,W","19.9",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-14","15.66",",,W"," 0813",",,W"," 0812",",,W","0.00",",,W","36",",,W","38",",,W","34",",,W","  290",",,W","  290",",,W","21.0",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-15","4.92",",,W"," 1403",",,W"," 1402",",,W","0.00",",,W","42",",,W","50",",,W","34",",,W","  190",",,W","  190",",,W","8.9",",,W","10.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-16","9.40",",,W"," 1402",",,W"," 1401",",,W","0.00","T,,W","41",",,W","44",",,W","37",",,W","  150",",,W","  150",",,W","15.0",",,W","17.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-17","4.47",",,W"," 2255",",,W"," 1235",",,W","0.00","T,,W","37",",,W","39",",,W","35",",,W","  240",",,W","  170",",,W","8.9",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-18","6.04",",,W"," 1223",",,W"," 1213",",,W","0.00",",,W","41",",,W","47",",,W","35",",,W","  180",",,W","  170",",,W","10.1",",,W","13.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-19","6.04",",,W"," 2133",",,W"," 2132",",,W","0.00",",,W","41",",,W","47",",,W","34",",,W","  230",",,W","  220",",,W","12.1",",,W","13.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-20","7.83",",,W"," 1206",",,W"," 1206",",,W","0.00",",,W","40",",,W","46",",,W","33",",,W","  170",",,W","  170",",,W","14.1",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-21","11.41",",,W"," 1019",",,W"," 1011",",,W","0.27",",,W","40",",,W","42",",,W","37",",,W","  150",",,W","  150",",,W","17.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-22","12.30",",,W"," 1136",",,W"," 0906",",,W","0.00","T,,W","39",",,W","41",",,W","37",",,W","  150",",,W","  150",",,W","16.1",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-23","9.84",",,W"," 1230",",,W"," 1238",",,W","0.00","T,,W","41",",,W","45",",,W","36",",,W","  140",",,W","  140",",,W","14.1",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-24","6.93",",,W"," 0933",",,W"," 0931",",,W","0.06",",,W","39",",,W","42",",,W","36",",,W","  200",",,W","  200",",,W","17.9",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-25","7.38",",,W"," 2337",",,W"," 2321",",,W","0.00","T,,W","39",",,W","43",",,W","34",",,W","  120",",,W","  120",",,W","12.1",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-26","9.62",",,W"," 0721",",,W"," 0720",",,W","0.03",",,W","39",",,W","43",",,W","34",",,W","  170",",,W","  170",",,W","17.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-27","10.29",",,W"," 2157",",,W"," 2211",",,W","0.09",",,W","41",",,W","48",",,W","33",",,W","  340",",,W","  330",",,W","19.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-28","13.20",",,W"," 1427",",,W"," 1426",",,W","0.00",",,W","40",",,W","45",",,W","35",",,W","  290",",,W","  290",",,W","21.9",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-29","7.61",",,W"," 0036",",,W"," 0039",",,W","0.00",",,W","45",",,W","56",",,W","34",",,W","  310",",,W","  300",",,W","17.0",",,W","17.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-06-30","6.26",",,W"," 2359",",,W"," 2359",",,W","0.00",",,W","43",",,W","47",",,W","39",",,W","  160",",,W","  160",",,W","13.0",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-01","11.18",",,W"," 1632",",,W"," 1625",",,W","0.12",",,W","43",",,W","46",",,W","39",",,W","  200",",,W","  210",",,W","17.0",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-02","10.29",",,W"," 1831",",,W"," 1826",",,W","0.00","T,,W","43",",,W","47",",,W","39",",,W","  290",",,W","  280",",,W","17.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-03","12.97",",,W"," 1258",",,W"," 1257",",,W","0.08",",,W","45",",,W","49",",,W","40",",,W","  150",",,W","  150",",,W","23.9",",,W","28.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-04","14.32",",,W"," 0351",",,W"," 0213",",,W","0.04",",,W","41",",,W","45",",,W","37",",,W","  180",",,W","  180",",,W","23.9",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-05","7.38",",,W"," 0118",",,W"," 0118",",,W","0.00",",,W","37",",,W","40",",,W","34",",,W","  300",",,W","  290",",,W","17.9",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-06","12.30",",,W"," 2211",",,W"," 2214",",,W","0.00",",,W","43",",,W","47",",,W","38",",,W","  170",",,W","  160",",,W","19.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-07","7.38",",,W"," 0038",",,W"," 0033",",,W","0.00","T,,W","42",",,W","47",",,W","36",",,W","  170",",,W","  170",",,W","17.0",",,W","17.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-08","13.87",",,W"," 1732",",,W"," 2210",",,W","0.00","T,,W","37",",,W","40",",,W","34",",,W","  290",",,W","  290",",,W","21.0",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-09","12.75",",,W"," 1637",",,W"," 1706",",,W","0.00",",,W","39",",,W","43",",,W","34",",,W","  260",",,W","  270",",,W","19.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-10","6.71",",,W"," 1847",",,W"," 2158",",,W","0.00",",,W","41",",,W","45",",,W","36",",,W","  230",",,W","  240",",,W","12.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2000-07-11","10.51",",,W"," 0757",",,W"," 0623",",,W","0.00",",,W","40",",,W","42",",,W","37",",,W","  280",",,W","  280",",,W","17.0",",,W","19.9",",,W",,,,,,,,
